'wMotor_mean'	'wMotor_std'	'wMotor_fftPeakIdx'	'wMotor_skewness'	'wMotor_kurtosis'	'wMotor_peak2peak'	'wMotor_peak2rms'	'wMotor_rms'	'wMotor_mad'	'wMotor_csRange'	'wMotor_pLow'	'wMotor_pMid'	'wMotor_pHigh'	'wMotor_pKur'	'iMotor_mean'	'iMotor_std'	'iMotor_fftPeakIdx'	'iMotor_skewness'	'iMotor_kurtosis'	'iMotor_peak2peak'	'iMotor_peak2rms'	'iMotor_rms'	'iMotor_mad'	'iMotor_csRange'	'iMotor_pLow'	'iMotor_pMid'	'iMotor_pHigh'	'iMotor_pKur'	'qIn_mean'	'qIn_std'	'qIn_fftPeakIdx'	'qIn_skewness'	'qIn_kurtosis'	'qIn_peak2peak'	'qIn_peak2rms'	'qIn_rms'	'qIn_mad'	'qIn_csRange'	'qIn_pLow'	'qIn_pMid'	'qIn_pHigh'	'qIn_pKur'	'pIn_mean'	'pIn_std'	'pIn_fftPeakIdx'	'pIn_skewness'	'pIn_kurtosis'	'pIn_peak2peak'	'pIn_peak2rms'	'pIn_rms'	'pIn_mad'	'pIn_csRange'	'pIn_pLow'	'pIn_pMid'	'pIn_pHigh'	'pIn_pKur'	'qOut_mean'	'qOut_std'	'qOut_fftPeakIdx'	'qOut_skewness'	'qOut_kurtosis'	'qOut_peak2peak'	'qOut_peak2rms'	'qOut_rms'	'qOut_mad'	'qOut_csRange'	'qOut_pLow'	'qOut_pMid'	'qOut_pHigh'	'qOut_pKur'	'pOut_mean'	'pOut_std'	'pOut_fftPeakIdx'	'pOut_skewness'	'pOut_kurtosis'	'pOut_peak2peak'	'pOut_peak2rms'	'pOut_rms'	'pOut_mad'	'pOut_csRange'	'pOut_pLow'	'pOut_pMid'	'pOut_pHigh'	'pOut_pKur'	'faultCode'
877.0988	6.5430	762	-0.2352	2.9840	40.5935	1.0197	877.1232	5.2520	1.2271e+06	8.3170	600.9497	100.4313	0.0718	38.2711	0.2637	762	-0.2475	2.8884	1.6112	1.0176	38.2720	0.2152	5.3542e+04	0.0039	1.2013	0.1105	0.0763	35.4824	6.0669	742	0.6803	3.4684	28.0268	1.4578	35.9970	4.2880	4.9642e+04	355.7953	275.4035	53.5554	2.0061	-0.1480	0.0258	742	-0.4341	3.3939	0.1522	1.5542	0.1502	0.0193	207.0469	0.0066	0.0041	0.0015	1.5753	35.5285	2.7713	824	-0.6611	2.6172	14.4486	1.1463	35.6363	2.3000	4.9704e+04	0.9358	91.7514	24.7422	1.8625	7.2256	0.0236	824	-0.6087	2.6875	0.1312	1.0070	7.2257	0.0194	1.0109e+04	0.0001	0.0070	0.0022	0.0763	010
510.9304	6.6462	737	0.0980	2.1722	37.9351	1.0375	510.9736	5.6326	7.1479e+05	3.7918	35.5885	114.7839	0.0718	22.2979	0.2715	737	0.1367	2.0380	1.3638	1.0321	22.2996	0.2334	3.1195e+04	0.0126	0.0717	0.0847	2.8499	20.7046	1.9222	737	-0.7891	3.2921	11.3060	1.1974	20.7936	1.5117	2.8965e+04	0.9552	27.6818	13.3318	0.7315	-0.0864	0.0116	737	0.1138	2.9522	0.0710	1.3640	0.0872	0.0092	120.8403	0.0001	0.0005	0.0010	3.0922	20.7039	1.8399	737	-0.5079	2.7753	9.7687	1.1993	20.7855	1.4889	2.8964e+04	0.9085	28.2931	12.2173	0.0628	7.1142	0.0144	737	-0.3930	3.0118	0.0936	1.0053	7.1142	0.0115	9.9527e+03	0.0001	0.0012	0.0011	0.0763	110
755.5337	6.0038	754	0.0501	2.2723	30.8940	1.0215	755.5576	5.0149	1.0570e+06	25.1086	4.5810	86.0208	2.8499	32.9601	0.2342	754	0.1413	2.0907	1.1802	1.0171	32.9609	0.2007	4.6111e+04	0.0233	0.0134	0.0939	2.0510	30.6139	2.3348	807	-0.4348	3.6360	14.5926	1.1985	30.7028	1.7939	4.2828e+04	13.7081	13.4549	23.9476	2.3876	-0.1284	0.0130	807	0.1002	2.8304	0.0786	1.2988	0.1290	0.0105	179.5634	0.0003	0.0003	0.0011	1.7638	30.6125	2.4282	754	-0.6418	2.7434	12.6860	1.1554	30.7086	1.9779	4.2827e+04	0.4595	1.7995	18.7436	0.0673	7.1854	0.0200	754	-0.5556	2.7793	0.1096	1.0065	7.1855	0.0161	1.0052e+04	0.0001	0.0002	0.0013	0.0763	110
896.3787	8.4476	764	-0.5793	3.5727	53.2061	1.0231	896.4185	6.5368	1.2540e+06	190.4911	651.9184	97.1949	1.0322	39.1136	0.3610	764	-0.7008	3.8054	2.2541	1.0206	39.1153	0.2791	5.4721e+04	0.3791	1.1315	0.0999	0.0673	35.5769	8.0492	722	-0.0360	2.2315	30.9771	1.4062	36.4755	6.1629	4.9776e+04	1.0128e+03	226.1320	40.8823	2.8499	-0.1490	0.0333	680	0.0919	2.4012	0.1560	1.4955	0.1527	0.0263	208.4368	0.0162	0.0036	0.0012	2.3831	35.6398	3.6241	764	-1.1757	4.6457	21.6285	1.1725	35.8235	2.8444	4.9857e+04	32.4399	129.3713	85.1665	2.8544	7.2266	0.0293	764	-0.9128	3.8533	0.1829	1.0085	7.2266	0.0232	1.0110e+04	0.0020	0.0086	0.0048	0.0718	010
753.2255	5.8937	754	0.1094	2.3221	32.5535	1.0231	753.2485	4.9275	1.0538e+06	12.4239	11.9586	88.2448	0.3725	32.8712	0.2416	754	0.1076	2.1150	1.2403	1.0181	32.8721	0.2063	4.5987e+04	0.0103	0.0192	0.0816	0.6687	30.5709	4.8945	736	1.1596	4.5725	25.6656	1.5340	30.9599	3.5186	4.2762e+04	142.0663	22.3337	38.3044	1.3150	-0.1280	0.0216	736	-0.8033	3.9362	0.1379	1.6159	0.1298	0.0165	179.0138	0.0035	0.0004	0.0010	2.8499	30.5128	2.4268	754	-0.6751	2.7153	11.7216	1.1439	30.6091	1.9754	4.2686e+04	1.5043	1.3695	15.0921	2.0510	7.1852	0.0200	754	-0.5115	2.7051	0.1122	1.0060	7.1852	0.0163	1.0052e+04	0.0002	0.0001	0.0013	0.0718	110
535.7760	6.3561	739	0.0921	2.1791	33.1007	1.0295	535.8137	5.3654	7.4955e+05	3.0864	42.4762	79.6683	1.0277	23.3752	0.2659	739	0.1006	1.9791	1.3601	1.0304	23.3768	0.2303	3.2702e+04	0.0166	0.1086	0.1099	0.6193	21.6661	1.9693	776	-0.8274	3.2933	11.3738	1.1915	21.7554	1.5628	3.0312e+04	0.8015	28.7563	11.6821	2.0735	-0.0913	0.0115	776	0.2123	2.8156	0.0698	1.3461	0.0920	0.0092	127.7696	0.0001	0.0003	0.0010	2.0510	21.6673	1.8974	776	-0.5454	2.7246	11.1022	1.1904	21.7502	1.5518	3.0314e+04	0.5574	29.2483	12.3879	1.2521	7.1200	0.0142	776	-0.3656	2.9171	0.0911	1.0059	7.1200	0.0115	9.9609e+03	0.0001	0.0017	0.0011	0.0763	110
810.1227	6.0778	758	0.0718	2.4741	34.0856	1.0200	810.1455	5.0072	1.1334e+06	6.9671	567.2802	107.7669	0.6193	35.3512	0.2410	758	0.1114	2.2742	1.2826	1.0177	35.3520	0.2026	4.9456e+04	0.0080	0.9737	0.0784	0.0718	32.8470	4.4316	739	1.2480	5.0513	23.3042	1.4637	33.1444	3.1257	4.5951e+04	112.4887	111.7967	32.4664	2.2260	-0.1379	0.0193	739	-0.8194	4.1686	0.1165	1.5003	0.1393	0.0145	192.9723	0.0017	0.0023	0.0010	0.3860	32.8605	2.5939	758	-0.7171	2.7624	13.7900	1.1541	32.9626	2.1314	4.5970e+04	0.2572	77.1214	15.1472	0.6687	7.2030	0.0214	758	-0.6168	2.7791	0.1145	1.0062	7.2030	0.0173	1.0077e+04	0.0001	0.0046	0.0013	0.0763	110
704.3434	5.9245	750	0.1553	2.3848	32.2965	1.0239	704.3683	4.9364	9.8537e+05	14.2766	11.4117	78.9297	0.0673	30.7387	0.2475	750	0.0939	2.0673	1.1679	1.0189	30.7397	0.2116	4.3003e+04	0.0300	0.0072	0.0878	0.5027	28.5277	4.3369	734	1.2003	4.7438	24.6248	1.5319	28.8552	3.1643	3.9910e+04	92.6833	26.4311	26.3111	2.1094	-0.1196	0.0196	734	-0.8790	4.1914	0.1234	1.6243	0.1212	0.0147	167.3914	0.0015	0.0006	0.0010	0.6732	28.5295	2.3007	750	-0.6699	2.7965	12.4739	1.1548	28.6220	1.8705	3.9910e+04	1.1752	1.5873	15.5114	2.1094	7.1695	0.0183	750	-0.4845	2.7481	0.1032	1.0058	7.1696	0.0148	1.0030e+04	0	0.0002	0.0011	0.0763	110
510.3915	6.6206	737	0.1771	2.2628	34.2620	1.0335	510.4344	5.5514	7.1403e+05	3.9834	50.2542	87.6998	0.5027	22.2703	0.2713	737	0.1395	1.9668	1.2328	1.0280	22.2720	0.2333	3.1156e+04	0.0125	0.0752	0.0822	0.0718	20.6736	1.8756	737	-0.8021	3.4608	11.2503	1.2261	20.7584	1.4589	2.8921e+04	0.5954	25.1547	12.3101	3.0608	-0.0871	0.0117	737	0.0808	2.9190	0.0811	1.5248	0.0878	0.0094	121.7947	0.0001	0.0005	0.0011	0.6149	20.6684	1.7984	737	-0.4858	2.8798	10.0224	1.2270	20.7464	1.4338	2.8914e+04	0.3369	25.9730	12.5004	1.6067	7.1133	0.0142	737	-0.2206	2.8891	0.0956	1.0058	7.1133	0.0114	9.9514e+03	0.0001	0.0013	0.0012	0.0763	110
511.6571	6.5988	737	0.0993	2.1267	34.9246	1.0333	511.6996	5.5851	7.1580e+05	8.7165	38.0622	83.4204	0.0718	22.3180	0.2661	737	0.1424	1.9453	1.3216	1.0291	22.3196	0.2298	3.1223e+04	0.0058	0.0785	0.0674	0.0718	20.7607	1.9019	737	-0.7859	3.3921	12.3828	1.2043	20.8476	1.4908	2.9043e+04	0.3531	27.5443	12.3501	3.0025	-0.0871	0.0118	737	0.1434	2.9282	0.0856	1.4660	0.0879	0.0094	121.8475	0	0.0005	0.0008	2.7107	20.7589	1.8107	737	-0.4793	2.7576	9.8445	1.2097	20.8376	1.4655	2.9040e+04	0.3167	28.1731	12.7849	0.5027	7.1137	0.0140	737	-0.1689	2.8543	0.0889	1.0060	7.1137	0.0112	9.9520e+03	0	0.0013	0.0010	0.0763	100
810.9168	5.8634	758	0.0307	2.4313	35.6312	1.0216	810.9380	4.8394	1.1345e+06	11.1973	515.2449	68.9062	0.0718	35.3853	0.2401	758	0.0149	2.2063	1.2730	1.0167	35.3861	0.2029	4.9504e+04	0.0041	0.9209	0.1061	0.0718	32.9165	3.3171	739	1.1737	5.2656	19.7438	1.3703	33.0831	2.3959	4.6050e+04	38.1222	63.8779	24.1439	1.9388	-0.1374	0.0156	739	-0.5161	3.6526	0.1103	1.4292	0.1383	0.0120	192.2563	0.0008	0.0010	0.0010	0.8168	32.9193	2.5754	758	-0.6976	2.7304	13.7623	1.1637	33.0198	2.1154	4.6053e+04	0.7842	73.4775	15.2079	2.0510	7.2039	0.0216	758	-0.6598	2.9186	0.1248	1.0067	7.2039	0.0175	1.0078e+04	0	0.0049	0.0012	0.0763	110
626.6430	6.1802	745	0.0950	2.2438	32.4251	1.0266	626.6735	5.1952	8.7668e+05	9.3631	11.5027	107.6204	0.0718	27.3439	0.2521	745	0.1019	2.0247	1.1805	1.0220	27.3451	0.2156	3.8255e+04	0.0225	0.0129	0.1100	0.0718	25.3652	2.0126	745	-0.9551	3.7249	11.2211	1.1558	25.4449	1.5531	3.5485e+04	1.4852	1.4454	12.6672	2.9396	-0.1060	0.0119	745	0.1826	3.1206	0.0848	1.3735	0.1067	0.0095	148.3427	0.0001	0.0001	0.0009	1.9343	25.3713	2.0299	745	-0.5417	2.6975	10.3945	1.1646	25.4523	1.6587	3.5494e+04	0.5506	0.9260	11.4961	1.0547	7.1465	0.0165	745	-0.3775	2.8013	0.0993	1.0060	7.1465	0.0133	9.9979e+03	0.0001	0.0001	0.0010	0.0763	110
561.2331	6.5856	740	0.0864	2.3148	35.8587	1.0315	561.2717	5.5050	7.8516e+05	16.4568	63.2780	113.2224	0.5475	24.4967	0.2580	740	0.1836	2.0121	1.1793	1.0242	24.4981	0.2202	3.4271e+04	0.0161	0.0687	0.0755	2.2575	22.7328	1.9248	740	-0.8594	3.7199	12.0770	1.1919	22.8141	1.4936	3.1803e+04	2.7717	30.9561	12.4722	0.8348	-0.0956	0.0116	740	0.1526	3.1174	0.0752	1.3616	0.0963	0.0092	133.7943	0.0001	0.0003	0.0007	1.0547	22.7374	1.9536	740	-0.5173	2.7564	10.5630	1.1921	22.8211	1.5873	3.1809e+04	0.2234	33.8017	13.7247	0.5116	7.1272	0.0149	740	-0.3420	2.8693	0.0935	1.0056	7.1273	0.0119	9.9710e+03	0.0001	0.0019	0.0008	0.0763	110
712.9851	5.9182	751	0.0970	2.2580	32.0249	1.0234	713.0097	4.9636	9.9747e+05	23.8227	7.4553	76.9368	2.2575	31.1078	0.2406	751	0.1309	2.1267	1.3274	1.0208	31.1087	0.2046	4.3520e+04	0.0376	0.0139	0.0971	1.7907	28.2256	2.2410	751	-0.7176	3.4448	12.7957	1.1711	28.3143	1.7679	3.9489e+04	16.0626	3.4101	17.3799	0.5475	-0.1185	0.0125	751	0.1932	2.8324	0.0824	1.3003	0.1192	0.0101	165.8057	0.0002	0.0001	0.0011	1.0502	26.8668	3.1351	751	-0.2357	2.5260	17.3260	1.2643	27.0490	2.5644	3.7585e+04	103.5561	3.4761	16.1386	1.5932	7.1571	0.0237	751	-0.1280	2.4324	0.1248	1.0082	7.1571	0.0194	1.0013e+04	0.0057	0.0003	0.0016	2.2844	101
661.7523	6.1229	747	0.1140	2.2623	35.5506	1.0272	661.7806	5.1307	9.2579e+05	38.8851	12.8376	95.0574	0.0673	28.8663	0.2509	747	0.1460	2.0505	1.2467	1.0218	28.8674	0.2141	4.0384e+04	0.0586	0.0232	0.0971	1.5798	26.7115	4.2774	732	1.2043	4.8183	23.0710	1.5459	27.0516	3.1276	3.7369e+04	97.0289	25.6142	25.8744	1.2881	-0.1119	0.0194	732	-0.7686	4.0549	0.1308	1.7054	0.1136	0.0148	156.5389	0.0014	0.0006	0.0014	0.4578	26.5361	2.1843	747	-0.5270	2.5580	11.3244	1.1844	26.6257	1.7843	3.7124e+04	3.8812	1.0107	11.9975	1.9343	7.1538	0.0176	747	-0.4990	2.9827	0.1003	1.0061	7.1539	0.0141	1.0008e+04	0.0001	0.0001	0.0011	0.0718	111
668.1055	6.2197	748	0.1538	2.4023	32.7428	1.0267	668.1344	5.1428	9.3469e+05	61.2882	21.9293	94.9349	0.0673	29.1587	0.2509	748	0.1703	2.1276	1.3375	1.0266	29.1597	0.2137	4.0793e+04	0.0984	0.0170	0.0829	0.0673	26.1896	3.4828	732	0.5233	3.2837	19.9548	1.4637	26.4200	2.7894	3.6637e+04	70.0986	26.2810	18.4182	2.9172	-0.1090	0.0162	732	-0.2843	3.0625	0.0983	1.4943	0.1102	0.0130	152.4900	0.0014	0.0004	0.0009	2.2575	24.5584	3.5574	717	-0.1685	2.1640	18.4428	1.2848	24.8146	3.0473	3.4358e+04	191.0442	7.7552	12.7917	0.5296	7.1408	0.0254	717	-0.1145	2.1506	0.1224	1.0078	7.1408	0.0216	9.9900e+03	0.0092	0.0005	0.0011	2.1183	111
757.7424	6.0557	754	0.0618	2.4917	32.9841	1.0201	757.7666	4.9916	1.0601e+06	39.1749	16.4677	84.3116	0.0673	33.0580	0.2486	754	0.0883	2.2438	1.2356	1.0181	33.0590	0.2088	4.6248e+04	0.0591	0.0198	0.0966	1.9253	30.5943	6.4591	719	0.7392	3.3215	28.7555	1.5414	31.2682	4.8008	4.2801e+04	444.6204	17.7608	46.4760	1.5618	-0.1278	0.0279	736	-0.5689	3.1160	0.1611	1.7024	0.1308	0.0215	178.7744	0.0071	0.0003	0.0012	2.5537	30.5264	2.4866	754	-0.5751	2.5412	12.2205	1.1570	30.6274	2.0514	4.2708e+04	3.1449	2.9223	27.4426	2.7197	7.1854	0.0199	754	-0.4684	2.7215	0.1103	1.0066	7.1854	0.0161	1.0052e+04	0.0001	0.0001	0.0019	0.0718	110
813.7571	6.0067	758	0.0490	2.4507	32.3394	1.0193	813.7793	4.9442	1.1385e+06	29.8541	574.4577	93.6739	1.9253	35.5090	0.2398	758	0.0744	2.2278	1.2465	1.0159	35.5098	0.2023	4.9677e+04	0.0372	1.0263	0.0930	0.0718	32.4248	4.9284	739	0.8688	4.1903	25.2499	1.4877	32.7970	3.5951	4.5360e+04	159.8387	134.4069	30.7321	2.7601	-0.1359	0.0212	739	-0.5271	3.5861	0.1255	1.5286	0.1375	0.0163	190.0996	0.0028	0.0023	0.0012	1.5843	31.3193	3.1688	758	-0.3128	2.6185	17.6648	1.2182	31.4791	2.5588	4.3815e+04	87.9051	101.2614	16.1484	1.4541	7.1907	0.0254	720	-0.2948	2.6311	0.1374	1.0086	7.1908	0.0206	1.0060e+04	0.0044	0.0064	0.0015	1.5798	111
712.7754	5.9880	751	0.1697	2.2331	32.9186	1.0227	712.8005	5.0458	9.9718e+05	25.1303	20.3333	95.4487	2.9980	31.1004	0.2412	751	0.1651	2.1499	1.1377	1.0184	31.1013	0.2038	4.3510e+04	0.0686	0.0108	0.0839	1.9837	27.9936	2.4095	801	-0.2505	2.2958	13.1519	1.2021	28.0970	2.0451	3.9167e+04	32.9408	16.6211	15.7326	1.9253	-0.1170	0.0133	718	0.0480	2.8528	0.0821	1.3201	0.1177	0.0107	163.6445	0.0008	0.0003	0.0009	2.1542	26.2435	3.5942	718	-0.1418	2.1841	17.2549	1.2712	26.4883	3.0489	3.6713e+04	214.8762	8.3342	14.4247	1.9253	7.1532	0.0277	718	-0.0985	2.2234	0.1334	1.0087	7.1532	0.0233	1.0007e+04	0.0113	0.0005	0.0013	2.2934	111
814.9314	5.8181	758	0.0317	2.4608	32.3422	1.0191	814.9522	4.8056	1.1401e+06	13.0064	561.3655	85.0635	1.9837	35.5602	0.2383	758	0.0446	2.4069	1.4520	1.0184	35.5610	0.1993	4.9749e+04	0.0168	1.0380	0.0986	0.0718	32.5924	2.3715	815	0.0984	3.1644	15.6860	1.2397	32.6785	1.8913	4.5595e+04	19.0915	18.4902	21.5902	2.9980	-0.1365	0.0126	720	-0.0317	3.0417	0.0883	1.3357	0.1371	0.0100	191.0184	0.0006	0.0003	0.0010	1.9253	31.6739	2.9663	758	-0.4757	2.6910	15.1337	1.1854	31.8124	2.3806	4.4311e+04	53.8146	104.2376	15.1220	3.0070	7.1939	0.0242	644	-0.3147	2.6324	0.1328	1.0078	7.1939	0.0196	1.0064e+04	0.0036	0.0067	0.0013	1.9253	101
592.0266	6.2535	742	0.1280	2.1901	34.1228	1.0290	592.0596	5.2838	8.2825e+05	8.4071	32.8628	99.9194	0.0673	25.8351	0.2570	742	0.1481	2.0536	1.3740	1.0270	25.8364	0.2201	3.6143e+04	0.0211	0.0500	0.0966	0.0673	23.8911	1.9278	784	-0.8226	3.6405	11.8827	1.2024	23.9687	1.5011	3.3426e+04	4.2077	29.8779	12.1925	1.9837	-0.1001	0.0118	784	0.1675	3.1733	0.0762	1.3420	0.1007	0.0093	139.9859	0.0002	0.0008	0.0010	2.9980	23.6545	2.1088	784	-0.5959	2.7445	11.2114	1.1826	23.7482	1.7181	3.3094e+04	1.9122	36.0316	14.0962	1.9837	7.1338	0.0156	784	-0.3398	2.6580	0.0857	1.0054	7.1338	0.0126	9.9802e+03	0.0002	0.0012	0.0011	0.0763	111
538.2163	6.4704	739	0.1538	2.1615	34.8271	1.0333	538.2552	5.4748	7.5297e+05	3.8730	40.6961	91.2451	1.3015	23.4843	0.2662	739	0.1254	1.9861	1.2131	1.0264	23.4858	0.2282	3.2855e+04	0.0072	0.0843	0.0939	1.3554	21.3965	1.9126	739	-0.7244	3.2421	11.1424	1.2242	21.4818	1.5196	2.9937e+04	1.3663	23.1923	13.8257	1.0592	-0.0896	0.0118	739	0.1562	2.7866	0.0753	1.3927	0.0904	0.0096	125.3898	0.0001	0.0004	0.0008	1.9837	20.5284	2.3092	739	-0.2513	2.4868	12.1071	1.2756	20.6577	1.8850	2.8725e+04	3.9776	22.7919	12.2103	1.0592	7.1126	0.0164	739	-0.0988	2.6654	0.0994	1.0069	7.1126	0.0133	9.9505e+03	0.0003	0.0012	0.0011	1.9837	111
667.5507	6.1075	748	0.1782	2.2722	30.7794	1.0238	667.5786	5.1401	9.3390e+05	31.6240	10.0178	100.1525	0.0673	29.1238	0.2488	748	0.1480	2.0681	1.1430	1.0206	29.1249	0.2123	4.0745e+04	0.0703	0.0128	0.0915	0.0673	26.4101	2.1881	732	-0.3045	2.4886	12.4455	1.2104	26.5005	1.8303	3.6946e+04	23.2836	17.2163	14.3625	1.3015	-0.1103	0.0122	732	0.0244	3.0343	0.0774	1.3538	0.1110	0.0097	154.2787	0.0004	0.0002	0.0010	1.9074	25.1280	3.0428	748	-0.2070	2.3503	14.7161	1.2388	25.3114	2.5268	3.5156e+04	100.9285	4.3795	13.1652	1.3015	7.1443	0.0225	748	-0.1089	2.3110	0.1144	1.0077	7.1443	0.0187	9.9949e+03	0.0052	0.0002	0.0013	1.9119	111
666.2136	6.1039	748	0.1241	2.1945	31.8332	1.0261	666.2416	5.1406	9.3204e+05	9.8955	12.9484	89.4777	0.0718	29.0660	0.2453	748	0.1136	2.0890	1.2987	1.0227	29.0670	0.2093	4.0663e+04	0.0166	0.0083	0.0931	0.0718	26.8334	2.0983	748	-0.9596	3.7439	12.0471	1.1559	26.9152	1.6277	3.7537e+04	1.3876	2.6845	17.5775	1.3509	-0.1117	0.0121	748	0.2514	3.2271	0.0817	1.3274	0.1124	0.0095	156.2601	0	0.0001	0.0009	1.3015	26.3787	2.3073	748	-0.4993	2.7300	12.8316	1.2146	26.4793	1.8728	3.6904e+04	13.2884	1.2896	12.5025	1.3554	7.1533	0.0180	748	-0.3322	2.7307	0.1003	1.0062	7.1534	0.0145	1.0008e+04	0.0006	0.0002	0.0013	1.3015	111
882.8992	6.2680	763	-0.0753	2.6883	37.3083	1.0187	882.9214	5.1520	1.2352e+06	15.1346	594.4664	91.7436	1.9343	38.5257	0.2586	763	-0.1499	2.6999	1.5534	1.0165	38.5265	0.2127	5.3898e+04	0.0334	1.2557	0.0936	0.0718	34.8688	5.3640	742	0.5411	3.6726	27.5364	1.4715	35.2786	3.8031	4.8791e+04	249.3602	229.0132	42.3927	2.5537	-0.1452	0.0224	742	-0.3310	3.3665	0.1414	1.5123	0.1469	0.0172	203.1620	0.0040	0.0034	0.0013	1.3554	33.1425	3.9301	763	-0.2548	2.3783	19.0070	1.2345	33.3746	3.2579	4.6367e+04	204.9892	153.5997	21.6567	1.9792	7.2065	0.0319	763	-0.1359	2.2097	0.1588	1.0098	7.2066	0.0268	1.0082e+04	0.0129	0.0096	0.0019	2.3203	011
594.5127	6.1200	743	0.1066	2.1865	31.2931	1.0269	594.5442	5.1610	8.3172e+05	10.1360	31.5913	96.4698	2.3158	25.9345	0.2571	743	0.1548	1.9751	1.2063	1.0231	25.9358	0.2202	3.6282e+04	0.0109	0.0406	0.0953	0.0673	23.9211	2.0961	743	-0.8799	3.6289	11.7505	1.1717	24.0127	1.6337	3.3467e+04	0.9191	23.9718	15.0563	1.9343	-0.0997	0.0117	743	0.2197	3.0705	0.0711	1.3241	0.1004	0.0093	139.4504	0	0.0003	0.0010	2.8723	23.4444	2.2025	743	-0.4926	2.8208	11.3603	1.2077	23.5476	1.7760	3.2799e+04	6.4288	23.6841	15.0565	1.9343	7.1326	0.0163	743	-0.3346	2.6822	0.0916	1.0054	7.1326	0.0133	9.9785e+03	0.0003	0.0016	0.0010	0.0718	111
591.8005	6.4370	742	0.1571	2.2884	33.9555	1.0317	591.8355	5.3911	8.2793e+05	21.7613	38.6950	93.2981	0.0673	25.8205	0.2570	742	0.1209	2.0731	1.4162	1.0307	25.8217	0.2196	3.6123e+04	0.0418	0.0479	0.1020	1.5977	23.7289	2.2650	784	-0.0710	2.8959	13.9559	1.2941	23.8367	1.8301	3.3198e+04	23.7218	31.7684	16.5448	2.3158	-0.0990	0.0126	784	-0.1035	3.0531	0.0933	1.5584	0.0998	0.0101	138.4812	0.0005	0.0005	0.0010	1.9343	23.0128	2.2956	742	-0.4145	2.8011	12.2227	1.2226	23.1269	1.8422	3.2197e+04	13.9877	29.9047	16.0268	2.3158	7.1293	0.0175	742	-0.2047	2.6574	0.0968	1.0062	7.1293	0.0141	9.9739e+03	0.0006	0.0013	0.0010	0.0718	111
537.4405	6.4623	739	0.0687	2.1085	31.4565	1.0278	537.4793	5.4688	7.5189e+05	4.8452	47.0033	98.7312	1.5977	23.4505	0.2656	739	0.1468	1.9751	1.3306	1.0297	23.4520	0.2293	3.2808e+04	0.0077	0.0974	0.1030	2.8140	21.5745	1.9745	739	-0.8035	3.5068	12.1468	1.1905	21.6646	1.5391	3.0184e+04	0.6283	29.8012	13.4599	2.3382	-0.0899	0.0120	739	0.2331	2.9650	0.0749	1.3910	0.0907	0.0096	125.8083	0.0001	0.0006	0.0010	2.3158	21.1288	2.0495	739	-0.4723	2.7583	11.9108	1.2340	21.2279	1.6688	2.9562e+04	2.0531	28.9465	11.9520	0.6328	7.1170	0.0148	739	-0.1886	2.6717	0.0929	1.0064	7.1170	0.0120	9.9567e+03	0.0001	0.0012	0.0011	2.3158	101
708.4196	5.9118	751	0.0945	2.2547	34.0281	1.0257	708.4443	4.9444	9.9108e+05	25.4104	9.1332	101.6349	2.8140	30.9158	0.2476	751	0.1759	2.1006	1.1750	1.0193	30.9168	0.2106	4.3251e+04	0.0854	0.0110	0.0960	1.8894	27.9965	4.8379	734	0.8036	3.8547	24.6140	1.5430	28.4111	3.6982	3.9171e+04	171.8795	30.2054	32.3369	1.5977	-0.1173	0.0211	734	-0.6030	3.4988	0.1292	1.6259	0.1192	0.0165	164.1667	0.0025	0.0006	0.0012	2.3427	26.7200	3.1227	751	-0.2472	2.4913	15.9943	1.2471	26.9017	2.5561	3.7379e+04	116.1777	4.1553	18.1546	2.1318	7.1562	0.0233	751	-0.1746	2.5409	0.1270	1.0079	7.1563	0.0190	1.0012e+04	0.0057	0.0002	0.0012	0.0673	111
664.6771	6.0069	748	0.1208	2.2621	30.0928	1.0244	664.7042	5.0095	9.2989e+05	18.8030	11.8531	94.5085	0.0673	29.0037	0.2431	748	0.1544	2.0713	1.1258	1.0204	29.0047	0.2072	4.0577e+04	0.0306	0.0112	0.0998	0.0673	26.6827	2.0112	794	-0.7767	3.5991	11.3645	1.1564	26.7583	1.5774	3.7330e+04	6.7918	8.6681	15.1547	2.8140	-0.1121	0.0119	794	0.1457	3.0965	0.0830	1.3268	0.1127	0.0095	156.8349	0.0001	0.0001	0.0010	1.5977	26.2334	2.3404	794	-0.5627	2.7302	12.6111	1.1945	26.3375	1.9059	3.6703e+04	8.9120	1.3635	14.8168	2.8140	7.1522	0.0178	794	-0.4553	2.7633	0.1038	1.0058	7.1523	0.0144	1.0006e+04	0.0006	0.0001	0.0014	1.5977	111
